LocID,Latitude,Longitude,MaxRunwayLen
TX90,29.54169167,-96.22506944,2840
LIU,33.92394444,-102.386675,4021
TS61,32.21166667,-97.64216667,1800
8T6,28.36280556,-98.11647222,3799
TA17,30.185,-96.44555556,2016
00R,30.68586111,-95.01791667,3704
AQO,30.78422222,-98.65988889,4202
TA93,33.63330556,-96.73356667,3000
TE21,29.65133611,-99.086425,3400
TX25,31.98923333,-95.951025,4850
1TE0,34.26952222,-102.7171583,4000
29TX,34.09453056,-99.36563889,3000
50R,29.85033333,-97.67241667,4001
TS78,36.3917,-100.4687528,4200
TE38,30.5927,-94.90937778,1600
66TX,28.67661667,-100.0239389,3366
7TE3,31.2335,-98.46698056,2290
XA41,30.35501667,-99.24753333,3700
70XA,33.39271389,-94.44142222,2650
62TX,29.48766667,-100.0149722,5000
XA08,28.15761111,-99.09552778,4740
F82,33.48564167,-101.8126639,3500
LBB,33.66366667,-101.8205556,11500
4TA5,33.85259722,-98.64616944,1800
TX04,30.29119444,-96.52686111,1170
6XS2,32.34624722,-97.19857778,2300
47XA,30.51055556,-97.41277778,3100
5XA1,31.63078611,-97.70757222,2250
08TT,30.30880278,-99.02222778,2015
32TE,30.40361111,-95.43888889,969
7TX5,32.21705833,-102.1598667,6080
21TE,30.29003889,-104.0033028,6000
41XS,30.53908889,-97.41888889,2500
TX91,32.907625,-96.59693611,1100
51R,30.91283333,-95.952,3202
2TA9,29.81120278,-100.6871444,4205
20TA,33.55916667,-96.40944444,2300
TE87,27.91583333,-97.32027778,1200
42TX,33.31677778,-96.06691667,2100
GVT,33.06783333,-96.06533333,8030
E42,36.221,-101.1945,5022
6F7,32.827,-94.35452778,3600
48XS,29.92656944,-103.2949,5000
MRF,30.37111111,-104.0175278,6203
F06,34.84486667,-100.1951917,4035
2TA4,29.74773333,-96.29274167,2050
T15,31.34066667,-96.85202778,3021
XS48,32.95388889,-95.5775,2840
TE85,30.34238611,-95.66167778,2450
65TS,29.71230833,-100.5840722,2700
T92,30.73219167,-99.18400556,3716
14TT,36.04714722,-100.5208028,2000
55TE,29.41827222,-94.90446667,3000
86TE,32.6478,-98.14813611,1725
5T9,28.85709167,-100.5134667,5506
TX96,33.39928056,-97.25696111,1900
93TE,29.80963611,-102.9084944,5200
MFE,26.17583333,-98.23861111,7120
2TS9,32.75741667,-96.05722222,1920
TFP,27.91303056,-97.21148611,4999
49XS,31.44833333,-98.32111111,3600
0TS9,35.34010556,-100.629575,1407
TA54,31.81469722,-100.9118139,3424
44TS,30.57768611,-98.83365278,3000
58XS,31.83069444,-101.0559444,3410
XA12,30.69472222,-98.03277778,2000
2TX5,31.45349722,-97.75141111,2300
PWG,31.48491667,-97.31652778,5501
53XA,29.16790556,-95.36104167,1500
6TE9,32.81680278,-94.61686944,2840
9XS4,33.73432778,-96.62770833,1800
T30,28.82225,-99.10902778,5027
TKI,33.17706667,-96.58876667,7002
2.00E+07,35.24686111,-100.5468056,3225
6TE7,34.83755556,-101.5787889,4000
XS43,29.66161389,-98.95641944,2000
XS59,28.28083889,-97.21138056,4650
XA78,33.46230833,-97.07098056,1600
F21,34.73958889,-100.5297,4670
85TA,32.46315833,-97.14985556,1475
XA09,33.58194444,-98.06111111,3000
T50,30.93247222,-99.80922778,4100
TX13,35.88927778,-101.0301389,6000
HQZ,32.74696389,-96.53041667,6000
LXY,31.64117778,-96.51445833,5000
TA33,29.35801944,-95.635225,4200
3.00E+00,35.71393333,-100.6031917,4060
28TE,29.26829444,-98.33695556,2600
MDD,32.03656944,-102.1015278,5571
MAF,31.94252778,-102.2019167,9501
TXW,26.17870833,-97.97400556,6002
43TX,26.15313056,-98.13500833,1925
JWY,32.45829444,-96.91252778,6500
1XA4,29.87371389,-96.00469722,1970
40TA,31.31295556,-96.22052222,2000
25TS,36.0917,-102.4157444,6500
0TX4,34.96805556,-100.0272222,3400
36XS,34.89180556,-100.1203194,2500
TE09,29.33190556,-95.27604167,3500
3F9,32.676675,-95.51095833,3234
MWL,32.78160556,-98.060175,5996
57XS,32.49202222,-99.14617778,1850
TE15,30.89100833,-99.63256667,2200
TE84,31.46516389,-97.47529167,1400
TX35,33.45658056,-94.84931667,2500
50TA,29.687725,-97.99611667,2500
25XS,32.48652778,-96.84638889,2035
DUX,35.85743056,-102.0133083,6001
7TE7,26.38367778,-98.33362778,5150
7XS6,31.79444444,-96.20797222,2500
73TE,32.925,-97.55833333,2700
24TA,31.21323889,-95.82745278,2500
83TS,32.42666667,-98.41972222,2500
53TS,30.13918056,-95.952925,940
TA81,29.79382222,-100.8792639,4200
TA23,31.26129167,-96.21635278,4000
TA06,33.161225,-95.80579444,2000
87TE,29.45190833,-95.86550833,2100
OSA,33.09688889,-94.96175,6004
71TE,30.377975,-98.37613333,3450
06TS,31.42159167,-99.836575,1600
2T1,34.18513611,-102.6410972,5100
37F,33.46872222,-99.58622222,3200
RAS,27.81183333,-97.08875,3482
XS60,33.31842222,-96.90600278,1800
1TX6,31.69848889,-98.09642222,3000
80TS,31.32768056,-95.57300556,2550
OCH,31.57776389,-94.71011111,5000
0TX0,32.41958333,-97.71280556,2800
60R,30.36713889,-96.11294444,5003
51TX,32.53958056,-95.66829444,2500
TA13,36.25641944,-102.8704806,2600
BAZ,29.70575,-98.04322222,6503
1TX4,29.27334167,-95.88690278,4300
61R,30.88405556,-93.74247222,4000
TT45,29.49833333,-98.155,4387
TX07,29.93427778,-101.23425,6000
6TE1,26.36145833,-98.15250833,4000
68TE,29.19608611,-96.49191389,2630
XA71,31.27733333,-94.974,2400
GYI,33.71419167,-96.67435833,9000
52F,33.04984444,-97.23223889,3500
RBO,27.77813889,-97.69011111,3700
TE68,33.74411667,-96.65988333,2375
3TS9,33.379275,-95.60356667,3000
TX24,32.27515278,-95.08355556,3000
ODO,31.92141389,-102.3871333,6200
E52,35.23071389,-102.3987694,4200
67T,27.79970556,-97.85090278,3164
85TE,29.63419444,-97.81169444,2600
5XS6,26.17535278,-97.875275,3000
ONY,33.35088889,-98.81916667,5101
TX49,31.29166667,-94.69944444,3000
ORG,30.06845278,-93.80401944,5500
14TS,27.42166667,-98.60436111,6010
7TS8,34.40375,-102.4541667,3800
16XS,30.40436667,-95.35985,2000
4XA3,32.25361111,-99.49861111,2500
10X,29.46148056,-100.1142889,5744
OZA,30.73519444,-101.2021944,6003
2TS5,34.02333333,-100.3436111,890
91TX,28.39694167,-98.36278889,4900
PSX,28.7275,-96.25094444,5001
PSN,31.77969444,-95.70630556,5005
1.00E+04,35.14372222,-101.8392222,3700
T45,35.36169444,-101.3650833,4404
4F2,32.17608333,-94.29880556,4000
3TX1,32.09166667,-95.44472222,1900
TS89,32.35113889,-97.80872222,2000
WEA,32.74628611,-97.68245278,2892
TX68,33.59177222,-96.27664722,2600
TX16,33.40014444,-96.49834444,1775
TX52,31.7946,-97.77391389,2000
XS88,33.85738333,-95.70479444,2000
TT12,32.27246111,-97.69338889,1967
TT05,29.19136111,-98.255125,1571
4TA4,29.93938611,-96.06046667,2250
LVJ,29.52127778,-95.24213889,4313
5TA3,29.35857778,-97.14470833,2200
XS53,32.85048889,-97.86224722,2277
04XA,33.28393333,-98.40286111,2167
0TX1,32.35368889,-97.67615,3616
PEQ,31.38238889,-103.5107222,6236
TS47,29.21615556,-98.12102222,3829
5TE4,36.50835833,-102.392125,4300
PPA,35.613,-100.99625,5862
4TA8,30.61684444,-101.0170472,3300
PYX,36.41291667,-100.7515778,5701
TA64,29.70091667,-103.15,4200
08XS,29.10805556,-95.7775,2350
6XS4,29.94596111,-95.94135556,4950
4XS0,29.93026944,-95.96388889,5200
22TA,32.21538056,-97.14021667,2700
46TX,29.1508,-95.49521944,2200
TA01,32.34181111,-97.25029167,2400
2TE5,29.69509167,-97.16331944,2300
XS91,32.0865,-95.59933333,3200
3TA8,28.7197,-100.0545056,2700
TE10,33.81537778,-98.2281,2200
72TA,28.45073611,-96.30398611,3763
T24,31.23352222,-93.98185556,3700
3TE9,30.10576944,-94.95881667,3700
1XS8,29.63413611,-100.375825,4500
TX41,30.09131944,-98.36474167,2000
09TS,29.48263056,-103.1629778,4083
60TX,30.03355556,-96.263575,3600
PEZ,28.95419444,-98.51997222,4000
47TA,33.25595,-96.88528056,2540
60XS,32.893325,-100.8939083,3854
04TX,31.73222222,-97.36888889,2000
T48,32.86812222,-96.21914167,3344
33XA,32.85695556,-96.30829167,2800
XS08,30.87684167,-99.19949722,2200
7XS0,29.50467778,-95.17548889,2700
4TE1,32.07944444,-96.71027778,3000
PIL,26.16619444,-97.34588889,8001
F35,32.923325,-98.43687222,3500
5F1,33.20330556,-101.3382222,4200
76TA,31.30141944,-98.22437222,1700
TA19,32.674575,-97.78364167,2350
57TE,29.938825,-99.78339444,3600
4TA0,29.35885,-95.66466667,3280
PRS,29.63421389,-104.3614944,5200
XS23,30.12659444,-99.47116111,2600
99TE,33.60583333,-96.41555556,2300
TS84,33.40179722,-102.3102306,3800
16X,33.08061111,-97.35841667,3000
XA0,33.14816667,-97.28002778,1660
11TS,31.65794722,-96.41136667,2370
TA44,27.0756,-98.60168611,4000
TA78,31.97236944,-98.061425,3500
17XS,32.17776389,-98.43505,6295
F01,34.27711111,-99.75968056,4452
7TA3,34.18090556,-101.8374,3800
61XA,33.239375,-96.69970833,1200
6TS8,30.00333333,-96.58111111,2500
XS66,27.80391389,-97.74360833,2200
3TX9,32.52763889,-97.28084722,2800
TA00,32.38416667,-100.2786111,3000
F46,32.93059444,-96.43548611,3373
78TA,29.07218056,-98.78358056,3000
88XS,31.60046111,-99.41600278,5066
TE32,27.30863333,-99.48143056,3500
TS94,26.25118611,-97.30081111,3500
XS44,31.01527778,-104.2123056,6280
81TS,31.93640833,-98.34560278,1800
TA58,28.31997222,-99.46587222,2100
TA35,32.20047778,-97.84235,3508
6TX2,29.55048056,-99.516225,5998
TA62,31.55855,-106.2036306,2000
9XS9,30.27574167,-96.44138333,1334
TA68,30.64201944,-97.52003611,3200
F23,32.451475,-98.68151389,3415
49F,31.22702778,-101.9529167,3000
57TS,30.79831667,-95.54216389,3990
5TE1,29.64,-103.9458333,3722
1TE7,29.12107778,-98.36556944,2200
2TX2,32.02653611,-98.01003333,2000
35XA,30.83405833,-94.94168333,1461
E41,31.19775,-101.4754028,4032
49R,29.7455,-99.76089167,3975
TX66,29.39884444,-95.07853889,1900
TE34,32.76263056,-97.97281944,1600
1XS4,30.63374444,-99.19460556,2950
71XA,32.35293056,-95.71632778,2500
TS76,30.25209722,-98.59474444,2700
94TA,31.30571944,-100.4587028,3024
5TA4,34.90005278,-101.3171083,3100
9XS7,32.94706389,-95.95857778,1800
8XS8,33.59476111,-102.0434167,10500
82TE,33.42125278,-101.9385417,5000
5TE7,29.71940278,-96.30940833,1600
70XS,29.99326944,-98.04334167,2950
8TS1,32.54180556,-97.24195833,2200
73TA,26.158425,-97.38868889,2000
91TA,32.44597222,-95.91885556,2230
TX62,32.63346944,-95.43912222,2900
T76,33.14928611,-97.49613611,3700
TE33,30.13180556,-99.29361111,2564
TA47,33.30138889,-97.245,2600
XA23,33.01777778,-94.97,2800
69XA,33.34995556,-97.77620556,2400
8TE1,32.74844444,-96.04395278,2172
AMA,35.21936111,-101.7059167,13502
67R,26.42428333,-98.84608056,4000
1TA8,29.23716667,-100.6840833,2800
TS04,29.83576667,-100.9781472,4800
94TX,31.43766111,-99.31560833,3800
H81,35.081425,-101.7557972,6015
TS27,29.71619444,-96.59135556,3200
1TE9,31.27175,-96.43965,1563
8TS8,29.91743056,-100.9128778,4400
0XA0,33.01400556,-97.70848056,900
95TS,33.23083333,-98.48972222,2200
66R,29.64151111,-96.51595556,3800
0TE0,29.69299167,-101.1617722,3250
52TE,30.51685278,-99.51700278,2500
TX81,33.55,-97.03805556,1238
TX71,32.96863889,-98.01188889,1800
78TE,32.02043056,-97.33112222,1350
75XA,30.53583333,-95.08370556,3007
6TA0,30.79957222,-100.3340972,4200
T14,32.95249444,-96.09589167,3120
32TX,30.79200556,-104.2508556,3931
9TE6,29.91689167,-96.80025556,2984
T20,29.52912222,-97.46430278,3200
9TA3,29.873,-94.98965,3000
30TS,29.84899444,-97.76895833,1160
RFG,28.29606667,-97.32638056,4361
XS06,34.12290556,-102.1712944,1360
10TT,33.01511111,-98.62608333,3600
TX11,32.14003333,-99.15873333,1200
TT66,32.10812222,-96.80851944,2750
23TA,33.48733056,-96.45581944,2000
E01,31.58247222,-102.9090278,4268
TS21,33.08483333,-101.1148333,3000
TE44,33.24225,-96.28866667,2588
09TE,32.26680833,-97.866975,2815
RFI,32.14172222,-94.85172778,4006
2TX1,29.22524167,-98.383625,2588
TX19,33.53622222,-94.90716111,2700
8XS9,29.95701944,-98.79036389,2324
4TS8,29.37495556,-99.34198611,3000
85TX,30.07771111,-97.96556389,3800
54T,29.76189444,-94.84793889,5035
7TX7,32.06945,-102.0256917,2650
7XA2,33.14888333,-97.37401389,2900
2TX,30.92073333,-97.54050556,3190
07TA,29.24051944,-95.34465833,2204
SJT,31.35774722,-100.4963056,8054
SAT,29.53395833,-98.46905556,8505
78R,31.54043056,-94.17006667,3800
XS71,28.74866667,-98.04552778,3955
7TS4,32.05616667,-96.04597222,2550
TX75,31.00972222,-96.54083333,2750
27TX,30.11944444,-96.71222222,1194
73TX,30.56952778,-95.48236111,2800
TX47,33.70768333,-96.22385,3000
8T8,29.51019444,-98.79841667,3000
XS67,27.94445833,-96.98501111,4901
HYI,29.89275,-97.863,6330
97TX,28.28360278,-100.0670056,3600
38XS,26.81521389,-98.47930556,6000
81R,31.23575,-98.71770278,4205
0TE5,27.43379444,-99.18593889,5992
XS78,31.38541667,-99.09983333,1600
TS40,28.31095278,-99.70653056,3230
GLS,29.26533333,-94.86041667,6001
31TX,31.59683056,-97.33001111,1950
88TE,32.13718056,-100.1298889,1867
93XA,33.50959444,-98.12021111,2425
XS80,29.97255556,-98.93463889,1600
4XS5,31.12185833,-93.80295833,4000
XS77,29.46551111,-94.62741667,2200
5TA9,32.60916667,-96.52611111,2675
F97,32.95455278,-102.5408972,4010
73XS,31.78611111,-101.5344444,3580
XS51,27.40448056,-98.14472778,3230
02XS,30.14771389,-97.66278056,1500
39TE,32.71816111,-102.7382472,4000
0XA4,27.99711111,-98.88286111,5005
85XS,31.10361111,-95.70281111,2935
16TA,30.91962222,-103.783275,6213
60F,33.64851667,-99.26130556,4300
2TA0,30.84516667,-98.27291389,1455
2F1,35.23461111,-100.1853056,3600
TX0,28.74005833,-96.46818889,5000
SWI,33.62413889,-96.58613889,4000
0TX5,33.02401111,-97.11973333,1800
44TE,30.68351667,-98.41697222,2600
2TS2,26.16840833,-97.73360278,1900
8TA5,33.16317222,-96.32220278,1500
79XS,34.46673056,-101.3004389,3530
TS36,30.21955556,-99.14083333,3800
3TX3,33.11956667,-97.31974167,2500
6TE0,26.29035,-97.94944444,2500
3TE6,35.57004444,-101.1690444,2100
2XS4,33.66138889,-96.40638889,1200
42XA,31.36227778,-97.0903,1872
99XA,30.8652,-98.00416667,2100
1XA1,33.64766667,-97.829,2300
37XA,29.99283333,-95.93048333,4190
1XS2,30.38076111,-97.42749722,2400
XS68,30.25687778,-96.328575,1800
ILE,31.08583333,-97.6865,5495
60XA,30.66013889,-97.76361111,1125
7TA6,30.38221111,-99.61926389,2500
T79,29.55578889,-95.32799444,2550
7T7,31.85508333,-102.0739444,5000
4TX0,29.86355556,-94.83436667,3500
E34,34.9115,-100.8693611,4496
TX51,32.20015,-96.32942222,2200
XA51,31.41833333,-97.12583333,1600
78XS,29.05303333,-96.26218611,2600
TE81,33.30972222,-97.09277778,2400
0TA2,34.21673889,-101.9254583,4000
01TE,32.73763056,-96.42804167,2433
TS14,32.10866667,-98.488,2350
14TE,30.91684167,-99.48367222,2700
84R,30.02820833,-97.16703889,4000
09TX,30.73905278,-102.0237417,5200
TA24,31.472525,-98.70201944,4075
6TX1,30.72883333,-99.34018056,1900
2XA5,29.80368333,-97.69121667,1876
91TS,29.36740833,-95.34055556,3200
SOA,30.58569444,-100.6485556,4037
EBG,26.44166667,-98.12222222,5000
HDO,29.35913056,-99.17749167,6002
T96,33.39571944,-102.0093444,2650
76TX,33.14734167,-96.97583889,3000
6TA8,30.83183333,-97.67023889,938
XA07,33.275,-97.71666667,1800
88R,30.47378056,-98.12143611,4185
TE04,35.7025,-100.285,3000
27XS,29.838125,-95.94997222,4091
TA65,32.82123333,-98.47866667,4200
79TX,31.90125,-97.85433333,2200
3TA6,29.54189444,-100.2531306,4280
48XA,32.31935833,-98.98793611,1160
TS63,33.24594722,-96.56415556,1850
4TE9,29.264125,-99.35059722,4400
4TX2,32.96679167,-97.233625,2700
XS62,33.56894167,-97.19057778,3000
6TS4,31.18628611,-97.39056389,2600
3TE5,35.33060278,-101.3851667,2300
2TE8,29.80754167,-101.7874444,1600
63F,32.17358333,-101.8224722,4240
TX88,32.15991944,-98.9478,3100
3XS5,29.29801389,-98.67668889,2000
TX20,32.79316944,-99.87787222,2300
BKD,32.71875556,-98.89159722,5002
SEP,32.21533333,-98.17766667,4209
10XA,28.67994722,-96.66089722,2300
72XA,29.48663056,-96.04128611,2400
XS79,30.82438611,-97.95873611,3000
SSF,29.33698056,-98.47104444,5000
XA72,33.27694444,-97.28944444,2400
8TS5,32.46791667,-97.36835,1200
55TX,30.11215833,-94.25629722,2200
T60,33.17034167,-100.197275,4000
7TE6,29.20025278,-96.55441667,3300
6TX9,29.85491389,-102.7915444,5000
H70,36.34563889,-102.04925,3023
TS73,32.77512778,-97.4878,2280
9XS6,34.05314167,-102.5221389,2900
T32,33.57149722,-96.907225,1550
SGR,29.62224722,-95.65653333,8000
SLR,33.15983333,-95.62113889,5001
7TS3,29.93236944,-98.67711667,1400
X43,36.02920278,-101.8287833,3760
2KL,30.59922222,-98.40922222,2649
TA18,32.707075,-96.47943056,2500
77TA,33.15083333,-96.01194444,1700
40TE,30.78867222,-97.65569444,1700
9F9,32.62702778,-97.35400556,3375
XS13,29.81660833,-99.19670556,2200
58TX,32.65126389,-97.93414444,2600
2XA7,32.615,-94.76555556,2100
1XA6,33.47372778,-97.12243333,2483
XA42,32.37569722,-96.38581944,2387
TX48,31.83222222,-97.71888889,2418
79TS,33.30428056,-96.74721667,1000
9TE4,28.56975556,-96.63384722,10000
6X0,32.0975,-95.29486111,2700
26XS,30.11409722,-98.46141111,2000
4TE4,29.62101944,-103.67935,4900
TE72,32.89805278,-94.16221944,1600
T74,30.57263889,-97.44319444,4000
2F4,33.181,-101.8193889,3278
68F,31.66175,-96.3105,3300
4XS2,33.17055556,-97.73166667,1182
8TE0,33.96472222,-100.7886806,2600
88XA,33.33744444,-96.48022222,2100
1.00E+02,29.4515,-103.3976111,4700
6R6,30.04647222,-102.2131667,4526
TRL,32.70849444,-96.26709444,5006
BFE,33.17313889,-102.1929167,5218
83TX,30.63353333,-96.48357778,7000
LBX,29.10863889,-95.46208333,7000
TA57,31.62377778,-96.99249722,2000
T91,29.72828333,-97.65944167,2790
23TX,31.24961667,-97.52279167,3200
9XS1,31.83555556,-96.95277778,3044
66TE,32.36551944,-97.64501111,3100
TX74,32.26138889,-97.27527778,1800
1TA7,32.61583333,-95.86810556,2500
XA33,32.95870278,-96.26442222,1700
80XS,33.64333333,-97.00222222,3500
72F,33.18000556,-99.14976389,3723
95TA,29.63495,-99.48226944,2700
24TX,32.50013056,-98.38366111,4200
XA47,31.30972222,-97.48480556,1700
60TE,30.14138333,-99.15046667,3000
2TS3,31.67933056,-97.24056389,2100
XA16,33.49416667,-97.46555556,2800
97XS,33.43283333,-96.47946667,3150
3TA4,31.48583333,-98.97611111,3200
XS18,30.38465278,-96.22468333,4000
XA93,28.61932222,-99.65436389,4700
15XS,29.33273889,-95.33410278,1915
TDW,35.16988889,-101.8258611,5098
8TE8,29.16275278,-96.22524167,2550
XS86,29.26690278,-98.92530556,1500
61TX,29.97244722,-96.30718611,1800
TT00,29.64666667,-96.72944444,1762
XS36,30.25352778,-101.6916306,2000
92XS,26.47895556,-97.68721389,3000
2TA3,31.71817778,-104.5979944,4000
48TX,33.45191944,-96.37728889,4500
XS58,30.04410278,-94.70575278,2200
30TA,30.59186111,-97.72250833,4800
TA82,31.06106667,-95.75149444,2450
35X,33.25185556,-97.55355556,1271
42XS,27.95881944,-98.40376389,5000
TE58,28.44513056,-98.03940278,2600
6TS0,34.08921944,-101.7404611,2600
XS35,28.73915556,-96.21913333,2500
XS01,30.45019167,-98.88615556,2000
CNW,31.63780556,-97.07413889,8600
TA31,29.43051111,-100.257575,3800
9TE0,32.39916667,-96.38355833,2600
T94,29.57018611,-98.46838889,2225
TX6,33.09294444,-96.39002778,1264
TA42,30.26022778,-96.59783611,2300
1TA5,32.94176944,-103.0004944,3600
6TS3,33.53628889,-96.68041667,3200
09R,30.7752,-94.45853333,4000
TYR,32.35354722,-95.40297778,8334
0TS4,30.09188611,-96.79497778,1800
93XS,32.92909722,-97.71392778,2244
5TS1,28.20583611,-99.13447222,4500
E48,31.12514722,-102.2254139,4100
68XA,30.18888889,-97.41416667,3300
TA80,33.89315833,-96.92806111,3900
TA37,32.42768056,-95.71138889,2480
HRL,26.22711111,-97.65513889,8301
9F1,31.62099444,-97.42945833,3028
TE76,33.36845278,-97.68625556,1700
13TS,27.45530556,-98.92641389,3000
76F,32.68141667,-95.98413889,3230
13TE,30.65603056,-96.53830278,2330
XS76,34.51086111,-101.8165972,2000
4TA2,31.74225,-97.31986111,1976
5XA9,33.33829444,-96.99654444,3040
75TS,32.41638889,-97.09194444,1600
VCT,28.85420556,-96.91873333,9111
1TA2,34.65005833,-101.50045,3000
6X8,33.34,-97.10305556,2700
84TE,31.98806667,-97.54318056,4500
ACT,31.61219444,-97.23030556,7107
TE92,31.59439722,-97.370875,1200
38XA,32.40805556,-95.38944444,3550
4TA1,33.30289444,-97.1114,1800
78XA,32.73920556,-97.91773889,1421
7XS3,31.47656667,-95.63495278,2600
XS07,28.95025833,-96.05996111,2100
7TA5,30.58714444,-96.63413889,2800
8TX8,27.36087222,-98.17945,3800
XS14,32.96944444,-96.07055556,5300
00XA,30.22403889,-96.01415278,4200
TE13,29.40023333,-98.88752778,1500
IWS,29.81819444,-95.67261111,3953
TS35,30.05833333,-94.97805556,2900
XS75,30.45638889,-98.48972222,5561
3TX4,29.32709722,-95.05933333,2700
TE83,28.9208,-99.75615,5117
ARM,29.25427778,-96.15438889,5004
8TA1,28.47805556,-96.76192778,3100
T59,35.45108333,-100.1999167,3565
72XS,33.69326667,-95.30871111,3000
69TS,30.99878889,-97.75585,1500
44TX,30.21048056,-99.09476667,2500
47TE,28.85165556,-96.49747222,2300
TA97,29.63745833,-95.96884444,1300
3TS1,30.01136944,-98.04050278,3000
6TX4,34.3434,-101.5443361,3000
F14,33.94761111,-98.61614722,3320
35TE,30.2521,-98.82448611,2008
F05,34.22566667,-99.28375,5099
5XS3,29.76966667,-94.26129722,2700
46TE,31.84972222,-101.06,1216
3T8,31.67855556,-97.36255556,2450
TS80,28.37513056,-100.0063111,4802
XA91,30.53333333,-94.43805556,3200
TA50,32.17598611,-95.63551389,1385
HOU,29.6458,-95.27723056,7602
TX99,34.00675278,-102.9866083,3000
5TE8,35.76115278,-100.7518083,4500
85XA,33.30955,-97.31116111,2000
TA21,33.01817778,-97.11917778,2600
65TE,33.56816667,-96.39716667,2500
TX34,32.84795833,-97.98430556,2200
73F,31.62377778,-97.02249722,3000
INK,31.77980556,-103.2016944,5003
F51,32.93884444,-95.27886111,3213
SNK,32.69338889,-100.9504722,5599
77F,31.94719444,-99.98585,3204
5XS5,32.54277778,-95.70861111,2600
TA70,31.78350278,-95.89746389,3000
3T2,29.47908333,-95.32655556,2910
XA32,30.91147222,-97.17127778,3000
75TE,31.74738333,-97.24611944,1970
XS15,30.77101111,-99.90035,3000
JDD,32.74219444,-95.49647222,4002
12XA,32.03933333,-102.3485833,2000
6TS1,31.17794722,-98.07308333,2000
TX93,32.16681111,-97.83364167,3700
TS22,33.13698889,-101.4662667,2400
8TS7,32.24486667,-97.72613889,3000
77XA,29.82600278,-94.51102222,3050
09TA,33.72441667,-96.29830556,2600
8XA7,31.69365278,-98.105875,2200
1TX0,31.02695278,-98.35305278,2040
37TX,31.32155556,-98.86560278,2200
TT31,28.53928056,-98.80069722,3090
F98,33.21719444,-102.8300833,5001
T85,29.31316667,-97.13841667,3444
6XA4,29.99181667,-95.95451667,3320
APY,26.96878611,-99.24890833,5000
70TA,31.19350278,-95.89373056,1850
